Asset_Type,Equipment_ID,Date_Install,Longitude,Latitude,STREET_1,STREET_2,Suburb,RMS_Region
VEH ,4227,20-May-10,151.2125632,-33.90370222,O'DEA AV,GADIGAL AV,ZETLAND,Sydney
VEH ,4228,20-Nov-08,151.5865832,-32.74715918,LAWES ST,WILLIAM ST,EAST MAITLAND,Hunter
VEH ,4229,19-Dec-08,151.730628,-32.92406051,LAMBTON RD,CURLEY RD,BROADMEADOW,Hunter
VEH ,4230,07-Aug-08,150.8331441,-33.73271904,LUXFORD RD,BUCKWELL DR NORTH,HASSALL GROVE,Sydney
VEH,4231,30-Oct-18,150.605512,-34.875019,PRINCES HWY,JUNCTION ST,NOWRA,Southern
VEH ,4232,23-Dec-11,148.156581,-33.14446789,HARTIGAN AVE,BLAXLAND ST,PARKES,Western
PED ,4233,21-Jul-08,151.6647189,-33.01439198,FLORAVILLE RD,FLORIBUNDA (N-),FLORAVILLE,Hunter
VEH ,4234,21-May-09,149.105218,-33.28480661,MITCHELL HWY,ENDSLEIGH AV,ORANGE,Western
VEH ,4235,11-Sep-08,150.9533324,-33.87102372,BARBARA ST,KENYON ST,FAIRFIELD,Sydney
VEH ,4236,09-Nov-11,150.9165144,-31.09391156, BRIDGE ST,BELMORE ST,WEST TAMWORTH,Northern
VEH ,4237,11-Dec-08,153.5142974,-28.18838648,KENNEDY DR,LIMOSA RD,TWEED HEADS WEST,Northern
VEH ,4238,26-Jun-08,150.9003026,-34.40225389,SQUIRES WAY,INNOVATION CAMPUS,FAIRY MEADOW,Southern
VEH ,4239,10-Jul-09,151.2650881,-33.79322937,CONDAMINE ST,TOTEM ACCESS,BALGOWLAH,Sydney
VEH ,4240,08-Apr-09,150.1961737,-35.72893501,BEACH RD (MR 560),GLENELLA RD,BATEMANS BAY,Southern
VEH ,4241,13-May-09,151.3247626,-33.41694783,MANNS RD (MR349),MERINEE RD,WEST GOSFORD,Hunter
VEH ,4242,16-Dec-13,150.918476,-33.821919,RECONCILIATION RD,BELLEVUE CCT,HOLROYD             ,Sydney
VEH ,4243,25-Jul-11,150.8535963,-33.92588189,HOXTON PARK RD,GLEN INNES RD,HOXTON PARK,Sydney
VEH ,4244,24-Nov-10,150.8524652,-33.91918427,COWPASTURE RD,AIRPORT ACCESS2,HINCHINBROOK,Sydney
VEH ,4245,17-Dec-08,153.5547952,-28.86819915,RIVER ST,KERR ST,BALLINA,Northern
VEH ,4246,20-Sep-10,151.2965851,-33.70784289,PITTWATER RD,GONDOLA RD,NORTH NARRABEEN,Sydney
VEH ,4247,11-Jun-08,150.9596694,-33.96115595,HEATHCOTE RD,MACARTHUR DR,HAMMONVILLE,Sydney
VEH ,4248,19-Aug-09,150.3826759,-33.71710183,GREAT WESTERN HWY,DALRYMPLE AV,WENTWORTH FALLS,Sydney
PED ,4249,17-May-11,150.3845984,-33.72460735,GREAT WESTERN HWY,TABLELANDS RD (N-),WENTWORTH FALLS,Sydney
VEH ,4250,29-Mar-10,150.9711948,-34.0539065,HEATHCOTE RD,NEW ILLAWARRA RD,LUCAS HEIGHTS,Sydney
VEH ,4251,28-Jan-09,152.8290591,-31.45820821,OXLEY HWY (HW11),CARLIE JANE DR,PORT MACQUARIE,Northern
VEH ,4252,31-Jul-08,152.4991063,-32.17455329,MANNING ST,BEACH ST,TUNCURRY,Hunter
PED ,4253,31-Jan-09,150.890209,-33.71255325,BURDEKIN ST,EUCRA ST,QUAKERS HILL,Sydney
VEH ,4254,09-Nov-09,150.6740353,-33.54887271,OLD BELLS LINE OF RD,MILL RD,KURRAJONG,Sydney
PED ,4255,17-Dec-08,151.7183217,-32.9620229,BURWOOD RD,FERNLEIGH TRACK,KAHIBAH,Hunter
PED ,4256,15-Jul-08,151.3854516,-33.46834777,AVOCA DR,BUNGOONA RD (E-),KINCUMBER,Hunter
VEH ,4258,08-Dec-09,151.4889849,-33.10792807,DORA ST,SHORT ST,MORISSET,Hunter
VEH ,4259,09-Dec-09,151.1986991,-33.95632343,FORESHORE RD,BOAT ACCESS RD,BOTANY,Sydney
PED ,4261,21-Aug-14,151.032306,-33.803334,KISSING POINT RD,BELLS RD (W-),PARRAMATTA          ,Sydney
PED ,4262,10-Jul-08,151.1812263,-33.79675451,BUS INTERCHANGE,ENDEAVOUR ST (S-),CHATSWOOD,Sydney
VEH ,4263,28-Apr-09,150.8681126,-33.93847442,BERNERA RD,YARRUNGA ST,PRESTONS,Sydney
VEH ,4264,24-Dec-09,151.1807444,-33.79876153,ALBERT AV,THOMAS LANE,CHATSWOOD,Sydney
VEH ,4266,05-Nov-09,151.1074116,-33.81147854,POPE ST,SMITH ST,RYDE,Sydney
VEH ,4267,05-Nov-09,151.1063896,-33.81329015,TUCKER ST,LOADING DICK ACCESS,RYDE,Sydney
VEH ,4268,06-Apr-09,151.3217834,-33.65394796,BARRENJOEY RD,COLES PDE,NEWPORT,Sydney
VEH ,4269,21-Jun-11,150.8993222,-33.7129532,STANHOPE PKY,WAKELY AV,THE PONDS,Sydney
VEH ,4270,15-Dec-11,150.9043418,-33.71213352,STANHOPE PKY,EMPEROR AV,THE PONDS,Sydney
VEH ,4271,14-Dec-11,150.8675344,-32.05070506,KELLY ST,LIVERPOOL ST,SCONE,Hunter
VEH ,4272,29-Oct-10,151.2046625,-33.86355483,KENT ST,CLARENCE ST,SYDNEY,Sydney
VEH ,4275,22-Jan-11,151.6601908,-32.93990569,MAIN RD,HARRISON RD,CARDIFF,Hunter
VEH ,4276,14-Sep-10,151.0362363,-33.90513178,ROOKWOOD RD,GEORGE ST,BANKSTOWN,Sydney
VEH ,4277,07-Dec-09,150.8214291,-34.05848328,QUEEN ST,CAR PARK ACCESS,CAMPBELLTOWN,Sydney
VEH ,4278,23-Dec-10,151.0050618,-34.03282431,NEW ILLAWARRA RD,OLD ILLAWARRA RD,BARDEN RIDGE,Sydney
VEH ,4279,23-Dec-10,151.0063432,-34.02887611,NEW ILLAWARRA RD,ELLA AV,BARDEN RIDGE,Sydney
VEH ,4280,07-Jun-10,151.3657734,-33.44857541,AVOCA DR (MR504),KOOLANG RD,GREEN POINT,Hunter
VEH ,4281,01-Apr-12,151.171017,-33.81259759,EPPING RD,LONGUEVILLE RD,LANE COVE,Sydney
VEH ,4282,01-Apr-12,151.1534465,-33.80620959,EPPING RD,SAM JOHNSON WAY,LANE COVE WEST,Sydney
VEH ,4283,27-May-09,151.0190093,-33.7168425,OLD NORTHERN RD,HASTINGS RD,GLENHAVEN,Sydney
VEH ,4284,11-Jan-11,151.1889772,-33.94649536,FORESHORE RD,HALE ST,BOTANY,Sydney
VEH ,4285,26-Jun-09,150.9184995,-34.31720175,LAWRENCE HARGRAVE DR,RAILWAY PDE,THIRROUL,Southern
VEH ,4287,13-Jan-11,150.6842006,-33.76075982,MULGOA RD,JAMISON RD,JAMISONTOWN,Sydney
VEH ,4288,13-Jul-20,151.209296,-33.86882,THE NORTHERN RD ,GLENMORE PKY ,GLENMORE PARK       ,Sydney
PED ,4289,04-May-10,151.2295154,-33.87681948,NEW SOUTH HEAD RD,NEILD AV,RUSHCUTTERS BAY,Sydney
VEH ,4290,14-Jul-11,150.8457063,-33.95076973,CAMDEN VALLEY WAY,HORNINGSEA PARK RD,HORNINGSEA PARK,Sydney
VEH ,4291,14-Jul-11,150.8560817,-33.95307468,CAMDEN VALLEY WAY,CORFIELD RD,PRESTONS,Sydney
VEH ,4292,14-Jul-11,150.8506652,-33.95185533,CAMDEN VALLEY WAY,RYNAN AV,PRESTONS,Sydney
PED ,4294,30-Jul-09,151.4831281,-32.81766097,VICTORIA ST (MR588),LANG ST (S-),KURRI KURRI,Hunter
PED ,4295,14-Jul-09,152.5120713,-32.17964767,HEAD ST (MR111),BEACH ST (E-),FORSTER,Hunter
VEH ,4296,18-Mar-09,149.5844328,-33.41812184,BENTINCK ST,CARPARK ACCESS,BATHURST,Western
VEH ,4297,28-Oct-09,151.1563872,-33.90468114,SYDENHAM RD,CENTENNIAL ST,MARRICKVILLE,Sydney
VEH ,4298,07-Oct-09,151.6612452,-32.96355323,HILLSBOROUGH RD,SOUTHERN ACCESS RD,WARNERS BAY,Hunter
VEH ,4301,26-Aug-10,151.6941054,-32.96530305,FREDERICK ST,FERRIS ST,CHARLESTOWN,Hunter
VEH ,4302,10-Jul-12,151.2048896,-33.95967617,FORESHORE RD,PORT TERMINAL ACCESS RD,BOTANY,Sydney
VEH ,4303,13-Jul-11,146.0636972,-34.29026227,BANNA AV,BLUMER ST,GRIFFITH,South Western
VEH ,4304,02-Feb-10,146.0442385,-34.28599367,WAKADEN ST,ULONG ST,GRIFFITH,South Western
PED ,4305,26-Jun-09,151.7174616,-32.90951901,LAMBTON RD (MR188),CHRISTO RD (N-),WARATAH,Hunter
VEH ,4306,14-Oct-11,151.6954006,-32.96216049,PEARSON ST,RIDLEY ST,CHARLESTOWN,Hunter
VEH ,4307,30-Nov-09,150.8140924,-34.57099664,PRINCES HWY,COLDEN DRV,ALBION PARK RAIL,Southern
VEH ,4308,17-Aug-09,150.9044696,-34.42185836,CLIFF RD,HARBOUR ST,WOLLONGONG,Southern
VEH ,4309,15-Jul-09,151.2281317,-33.43057687,PACIFIC HWY,F3 FWY RAMPS,CALGA,Hunter
VEH ,4310,28-Aug-09,151.1914806,-33.46092883,PACIFIC HWY,MOUNT WHITE INTERCHANGE,MOUNT WHITE,Hunter
VEH ,4311,02-Mar-11,151.2013417,-33.53252458,PACIFIC HWY,F3 ACCESS,MOONEY MOONEY,Hunter
VEH ,4312,30-Jun-09,151.7125976,-32.9344407,NORTHCOTT DR,BRIDGES RD,NEW LAMBTON,Hunter
VEH ,4313,25-Nov-11,151.7119668,-32.93771416,NORTHCOTT DR,BRADFORD CL,KOTARA,Hunter
VEH ,4314,,151.4130595,-33.42682196,CENTRAL COAST HWY,SERPENTINE RD,ERINA HEIGHTS,Hunter
VEH,4315,06-Feb-14,151.416698,-33.426691,Central Coast Hwy,Matcham Rd,Erina Heights,Hunter
VEH,4316,12-Oct-16,151.611199,-33.159716,Pacific HWY,Montefiore St,Lake Macquarie,Hunter
PED ,4317,28-Sep-09,151.1803675,-33.79705141,VICTORIA AV,RAILWAY ST,CHASTWOOD,Sydney
VEH ,4318,24-Jul-09,149.1143305,-33.29400213,BATHURST RD,COX AV,ORANGE,Western
VEH ,4319,12-Feb-10,151.189706,-33.81737575,FREDERICK ST,DEVELOPMENT ACCESS RD,ARTARMON,Sydney
VEH ,4320,04-Mar-11,150.9139986,-33.83100287,RECONCILIATION RD,WIDEMERE ACCESS RD,PROSPECT,Sydney
VEH ,4321,18-Dec-13,150.917837,-33.82493,RECONCILIATION RD,BASALT RD,HOLROYD             ,Sydney
VEH ,4322,23-Jun-09,151.0969569,-33.70204138,PACIFIC HWY,CORONATION ST,HORNSBY,Sydney
VEH ,4323,11-Jun-10,146.0374267,-34.28880381,KOOKORA ST,WILLANDRA AV,GRIFFITH,South Western
VEH ,4324,30-Aug-11,150.7164146,-33.74087407,RICHMOND RD,BOOMERANG PL,CAMBRIDGE GARDENS,Sydney
VEH ,4325,05-Feb-10,151.03807,-33.89446554,ROOKWOOD RD,,POTTS HILL,Sydney
VEH ,4326,22-Jul-10,151.4590284,-32.81389667,FIRST ST,STATION ST,WESTON,Hunter
VEH ,4327,23-Jun-10,151.603337,-32.98216077,TORONTO RD,ENTERPRISE WAY,WOODRISING,Hunter
VEH ,4328,15-Jul-10,151.7247688,-32.79142459,PACIFIC HWY,HANK ST,HEATHERBRAE,Hunter
VEH ,4330,13-Jul-10,151.6122642,-32.77542648,NEW ENGLAND HWY,FERRABY DR,METFORD,Hunter
VEH ,4331,05-Oct-12,151.179912,-32.56878959,NEW ENGLAND HWY,HOWE ST,SINGLETON,Hunter
VEH ,4332,12-Aug-10,151.6892997,-32.84007329,MAITLAND RD,OLD MAITLAND RD EAST,HEXHAM,Hunter
VEH ,4333,22-Dec-09,150.9112804,-33.76443916,FOURTH AV,PRINCE ST,BLACKTOWN,Sydney
VEH ,4334,21-Jun-10,151.2193603,-33.86879556,COWPER WHARF RD,BOURKE ST,WOOLLOOMOOLOO,Sydney
VEH ,4338,02-Sep-09,152.1438418,-32.72064801,LAMAN ST,VICTORIA PDE,NELSON BAY,Hunter
VEH ,4339,24-Mar-10,152.9215419,-30.7131719,PACIFIC HWY,BOUNDARY ST,MACKSVILLE,Northern
VEH ,4340,19-Apr-11,150.8276043,-33.78239703,GREAT WESTERN HWY,RUPERTSWOOD RD,ROOTY HILL,Sydney
PED ,4341,26-Nov-12,151.4037637,-33.4250605,CENTRAL COAST HWY,OLD TUGGERAH BEACH RD E,ERINA HEIGHTS,Hunter
VEH ,4342,07-Dec-09,151.1208503,-34.02429551,TAREN POINT RD,BOX RD,TAREN POINT,Sydney
VEH ,4343,14-Mar-13,150.7758862,-33.81764876,MAMRE RD,ERSKINE PARK RD,ERSKINE PARK,Sydney
VEH ,4344,21-Jun-12,151.3988414,-33.42595883,CENTRAL COAST HWY,ARUNDEL RD,ERINA HEIGHTS,Hunter
VEH ,4345,23-Dec-09,150.8833836,-33.88643307,SMITHFIELD RD,PORTEOUS ST,ENSDERSOR PARK,Sydney
VEH ,4346,15-Jun-11,150.7596916,-34.02228105,CAMDEN VALLEY WAY,FUTURE RD,GREGORY HILLS,Sydney
VEH ,4347,24-Nov-09,151.4213997,-33.22809157,SPARKES RD,F3 FWY ON/OFF RAMPS,WARNERVALE,Hunter
VEH ,4348,29-Jul-10,151.6359353,-32.76501227,RAYMOND TERRACE RD,SETTLERS BVD,CHISHOLM,Hunter
VEH ,4349,07-Jun-11,151.5398747,-32.72145688,NEW ENGLAND HWY,JOHN ST,RUTHERFORD,Hunter
PED ,4350,18-Feb-11,151.0327676,-33.84963655,SOUTH PDE,AUBURN RD (W.),AUBURN,Sydney
VEH ,4351,17-Aug-12,151.2021907,-33.8864298,REGENT ST,KENSINGTON ST,CHIPPENDALE,Sydney
VEH ,4352,25-Sep-12,151.1987125,-33.88612266,ABERCROMBIE ST,O'CONNOR ST,CHIPPENDALE,Sydney
VEH ,4355,22-Dec-11,150.4675682,-34.44207539,OLD HUME HWY,INKERMAN RD,MITTAGONG,Southern
PED ,4356,22-Jan-10,149.0962576,-33.29642446,ANSON ST,CHESTNUT AV (S-),ORANGE,Western
VEH ,4357,16-Sep-10,150.8632082,-33.76281003,KNOX RD,CROSS ST,DOONSIDE,Sydney
VEH ,4358,14-Nov-13,151.4275312,-33.42414142,CENTRAL COAST HWY,WILLOUGHBY RD,WAMBERAL,Hunter
VEH ,4359,11-Oct-12,150.4408358,-33.7196282,GREAT WESTERN HWY,SOMERS ST,LAWSON,Sydney
VEH ,4360,12-May-10,151.0332486,-33.8985179,BRUNKER RD,ROAD NO 2,POTTS HILL,Sydney
VEH,4361,11-Sep-18,151.375768,-33.374686,PACIFIC HWY,OURIMBAH ST,LISAROW,Hunter
VEH,4362,11-Sep-18,151.376197,-33.371235,PACIFIC HWY,TERALBA ST,LISAROW,Hunter
VEH,4363,11-Sep-18,151.371733,-33.364695,PACIFIC HWY,WALMSLEY RD,LISAROW,Hunter
VEH,4364,26-Feb-14,151.355068,-33.499132,Empire Bay Dr,Peridon Av,Daleys Point,Hunter
VEH ,4365,13-Jul-11,146.3851227,-34.55065073,IRRIGATION WAY,CANAL ST,LEETON,South Western
VEH ,4366,18-Mar-10,151.0043708,-33.73544197,TERMINUS ST,MEDICAL CENTRE EXIT,CASTLE HILL,Sydney
VEH ,4367,31-Aug-10,151.3958599,-33.4347413,TERRIGAL DR (MR505),TARRAGAL GLEN AV,ERINA,Hunter
VEH ,4371,18-Oct-10,151.1859414,-33.93300874,SIR REGINALD ANSETT DR,ROSS SMITH AV,MASCOT,Sydney
PED ,4372,14-Nov-13,151.4377113,-33.42304855,CENTRAL COAST HWY,GHERSI AV,WAMBERAL,Hunter
VEH ,4374,10-Sep-12,150.9525732,-33.94099794,NUWARRA RD,BRICKMAKERS DR,MOOREBANK,Sydney
PED ,4375,29-Jun-10,150.2850925,-33.63814876,GREAT WESTERN HWY,LEICHHARDT ST,BLACKHEATH,Sydney
VEH ,4376,14-Sep-10,151.7617388,-32.93521849,UNION ST,PARKWAY AV,COOKS HILL,Hunter
VEH ,4377,23-Jul-12,149.2367463,-35.37909188,OLD COOMA RD,EDWIN LAND PKY,QUEANBEYAN,Southern
VEH ,4378,14-Nov-11,150.7653132,-34.02194016,BADGALLY RD,,CATHERINE FIELD,Sydney
VEH ,4379,23-Mar-12,150.7707228,-34.02444231,GREGORY HILLS DR,DONOVAN BVD,CATHERINE FIELD,Sydney
PED ,4380,09-Nov-10,150.8109912,-34.06703675,HURLEY ST,DUMARESQ ST (S),CAMPBELLTOWN,Sydney
VEH ,4382,23-Feb-12,151.7504422,-32.81969889,TOMAGO RD,WESTRAC DR,TOMAGO,Hunter
VEH,4384,08-Dec-17,150.48293,-34.4305,Old Hume Hwy,Braemar Ave,Braemar,Southern
VEH ,4386,10-Aug-12,153.5460185,-28.2152206,LAURA ST,SHORT ST,BANORA POINT,Northern
VEH ,4387,05-May-12,153.5454975,-28.21251702,DARLINGTON DR,SEXTON HILL RD,BANORA POINT,Northern
VEH ,4388,18-Sep-11,151.242739,-33.82334901,SPIT RD TIDAL FLOW,OURIMBAH RD,MOSMAN,Sydney
VEH ,4389,24-Feb-12,151.2906013,-33.74778547,PITTWATER RD,LISMORE AV,DEE WHY,Sydney
PED,4390,07-Feb-14,150.603018,-34.894699,Princes Hway,Mckay St,Nowra,Southern
VEH ,4392,10-Jun-11,149.1187111,-33.29776278,BATHURST RD,LONE PINE AV,ORANGE,Western
VEH,4393,14-Dec-13,151.705446,-32.863689,Maitland Rd,Newcastle Inner Bypass,Sandgate,Hunter
VEH ,4394,30-Jun-11,151.6439442,-32.87334033,MINMI RD,AWABAKAL DR,FLETCHER,Hunter
VEH ,4396,28-Mar-12,150.7219193,-33.72383243,THE NORTHERN RD,SOUTHERN ACCESS RD,CRANEBROOK,Sydney
VEH ,4397,12-Dec-10,151.2106812,-33.83844122,WARRINGAH FWY,MOUNT ST,NORTH SYDNEY,Sydney
VEH ,4398,31-Oct-11,151.1660844,-33.92112329,PRINCES HWY, IKEA ACCESS RD,TEMPE,Sydney
VEH ,4399,16-Aug-12,150.901238,-34.41880566,CORRIMAL ST,GIPPS ST,WOLLONGONG,Southern
VEH ,4400,12-Dec-10,151.2106291,-33.84053333,WARRINGAH FWY,MOUNT ST,NORTH SYDNEY,Sydney
PED,4401,22-Jul-14,151.724038,-32.919564,Turton Rd,Monash Rd,New Lambton,Hunter
VEH ,4402,29-Jun-12,151.0639001,-33.85213429,BIRNIE AV,EDWIN FLACK AV,HOMEBUSH BAY,Sydney
VEH ,4403,14-Jul-11,151.0481718,-33.84812888,PARRAMATTA RD,NYRANG ST,LIDCOMBE,Sydney
VEH ,4404,21-Apr-12,150.8646892,-33.75527926,KNOX RD,POWER ST,DOONSIDE,Sydney
VEH,4405,24-Sep-14,150.723262,-34.006658,The Northern Rd,Peterbrock Dr,Oran Park,Sydney
VEH ,4406,23-Dec-11,151.0331448,-33.9143538, RICKARD ST, KITCHENER PDE, BANKSTOWN,Sydney
VEH ,4407,13-Sep-11,151.0327232,-33.92416053,MACAULEY AV,MARSHALL ST,BANKSTOWN,Sydney
VEH ,4408,20-Jun-11,151.0348466,-33.91320195, CHAPEL RD,FRENCH AV, BANKSTOWN,Sydney
VEH ,4409,07-Mar-11,151.2064579,-33.86508732,MARGARET ST,CARRINGTON ST,SYDNEY,Sydney
VEH ,4410,14-May-12,150.8994535,-33.96576043,GLENFIELD RD,SOUTHERN ACCESS RD,GLENFIELD,Sydney
VEH ,4413,12-Dec-13,151.032859,-33.851495,AUBURN RD,QUEEN ST,AUBURN              ,Sydney
VEH ,4414,01-May-14,151.033898,-33.850832,KERR PDE,STATION RD,AUBURN              ,Sydney
VEH ,4415,28-Jan-11,151.1600543,-33.85714878,VICTORIA RD TIDAL FLOW,PARK AV,DRUMMOYNE,Sydney
VEH ,4416,28-Jan-11,151.1530984,-33.8491005,VICTORIA RD TIDAL FLOW,TAVISTOCK ST,DRUMMOYNE,Sydney
VEH ,4417,,151.1027082,-33.96577914,WOODVILLE ST,BARRATT ST,HURSTVILLE,Sydney
VEH ,4418,,151.1018428,-33.96638583,FOREST RD,WOODVILLE LN,HURSTVILLE,Sydney
VEH ,4420,26-Jul-13,150.832972,-33.81289263,ERSKINE PARK LINK DRIVE,OLD WALLGROVE RD,EASTERN CREEK,Sydney
VEH ,4421,28-Oct-11,150.9163723,-34.31944727,LAWRENCE HARGRAVE DR,WREXHAM RD,THIRROUL,Southern
VEH ,4422,29-May-12,150.8551315,-33.90355122,COWPASTURE RD,BRIDGE RD,CECIL HILLS,Sydney
VEH ,4423,18-Jul-11,151.0375755,-33.91756681,NORTH TCE,SOUTH TCE, BANKSTOWN,Sydney
VEH ,4426,26-Mar-13,151.1932644,-33.90462556,EUSTON RD,BUNNINGS ACCESS RD,ALEXANDRIA,Sydney
VEH,4428,18-Aug-17,151.597896,-32.918372,George Booth Dr,Portland Dr,Cameron Park,Hunter
VEH,4429,29-Sep-16,151.428364,-33.328184,Wyong Rd,Enterprise Dr,WYONG,Hunter
VEH ,4430,11-Sep-12,150.8934342,-33.97233942,RAILWAY PDE,HOSKINGS CRES,GLENFIELD,Sydney
VEH ,4433,08-Sep-11,150.7878446,-34.50203061,CLEVELAND RD,MARSHALL ST,DAPTO,Southern
VEH ,4434,13-Mar-13,151.4007351,-33.30454295,WYONG RD,F3 FWY OFF RAMP,MARDI,Hunter
VEH ,4435,03-May-11,150.1923668,-35.69145999,PRINCES HWY,BERRIMA PDE (N-),BATEMANS BAY,Southern
VEH ,4436,19-Jan-13,151.1192565,-33.77231212,CHRISTIE RD,M2 EB ON/OFF RAMPS,MACQUARIE PARK,Sydney
VEH ,4437,16-Apr-13,150.6950638,-34.07607131,OLD HUME HWY (MR620),BURRAGORANG RD,CAMDEN,Sydney
PED ,4438,12-Mar-12,151.2033319,-33.87871428,HARBOUR ST,LITTLE HAY ST,HAYMARKET,Sydney
VEH ,4439,03-Dec-11,149.1016866,-33.25469461,NORTHERN DISTRIBUTOR RD,FARRELL RD,ORANGE,Western
VEH,4440,04-Jun-14,151.195858,-33.902797,MCEVOY ST,FOUNTAIN ST,ALEXANDRIA,Sydney
VEH,4441,17-Apr-15,151.177328,-33.879709,Minogue Cr,The Crescent,,Sydney
VEH ,4442,23-May-14,150.874049,-33.773003,DOONSIDE RD,BUNGARRIBEE RD,BLACKTOWN           ,Sydney
VEH,4443,06-Mar-15,150.725814,-33.727921,Jordan Springs BVD,Lakeside PDE,Jordan Springs,Sydney
VEH,4444,06-Mar-15,150.725824,-33.726209,Lakeside PDE,Water GUM Dr,Jordan Springs,Sydney
VEH ,4445,29-Jun-12,151.2973211,-33.71435975,PITTWATER RD,CARPARK ACCESS,NARRABEEN,Sydney
VEH,4448,12-Nov-14,151.143928,-33.884165,Marion St,Hawthorne PDE (E-),Leichhardt,Sydney
VEH ,4449,22-Dec-11,150.8884558,-32.26540251,BRIDGE ST,WILLIAM ST,MUSWELLBROOK,Hunter
VEH ,4450,26-Oct-13,150.844303,-33.71764225,RICHMOND RD,TOWNSON RD,MARSDEN PARK,Sydney
VEH,4452,10-Oct-14,150.809317,-33.975704,Camden Valley Way,Heath RD,Leppington,Sydney
VEH,4453,09-Oct-14,150.799356,-33.921874,Camden Valley Way,St Andrews Rd,Leppington,Sydney
VEH,4454,30-Mar-15,150.832809,-33.954006,Camden Valley Way,Forest Lawn Access,Leppington,Sydney
VEH ,4455,14-Apr-13,151.6071568,-32.89452678,NEWCASTLE LINK RD,CAMERON PARK RD,CAMERON PARK,Hunter
VEH ,4456,20-Apr-13,151.6652348,-32.90748627,LAKE RD,THOMAS ST,WALLSEND,Hunter
VEH ,4457,05-Jun-12,151.676768,-32.90297189,NEWCASTLE RD,THOMAS ST,LONGWORTH AV,Hunter
VEH ,4458,19-Jul-12,151.6925277,-32.90616725,NEWCASTLE RD,MAIN RD,JESMOND,Hunter
VEH ,4459,05-Aug-13,150.9035277,-33.76524921,RICHMOND RD,SHOWGROUND ACCESS,BLACKTOWN,Sydney
VEH,4460,11-Nov-15,150.83881,-33.94994,Camden Valley Way,Cowpasture RD,Leppington,Sydney
VEH,4461,10-Nov-15,150.818711,-33.961805,Cowpasture Rd, Caravan Park Access,Leppington,Sydney
VEH ,4462,24-Jun-14,150.913791,-33.692704,SCHOFIELDS RD,THE PONDS BVD,BLACKTOWN           ,Sydney
VEH ,4463,24-Jun-14,150.903291,-33.695028,SCHOFIELDS RD,TALLAWONG RD,BLACKTOWN           ,Sydney
VEH,4464,07-Oct-14,150.770095,-34.009721,Camden Valley Way,Springfield RD,Catherine Field,Sydney
VEH,4465,09-Oct-14,150.777717,-34.002719,Camden Valley Way,Catherine Fields RD,Catherine Field,Sydney
VEH ,4466,19-Aug-13,150.8677166,-33.79170673,GREAT WESTERN HWY,RUDDERS LANE (NOT BUNGARRIBBE RD),EASTERN CREEK,Sydney
VEH ,4467,06-Apr-14,150.957095,-33.871676,THE CRESCENT,SMART ST,FAIRFIELD           ,Sydney
VEH ,4470,03-Oct-12,150.9896791,-33.83334023,NEIL ST,STOCKLAND MALL ACCESS,MERRYLANDS,Sydney
VEH ,4471,21-Nov-12,151.3027048,-33.73907508,PITTWATER RD,ANZAC AV,COLLAROY,Sydney
VEH ,4472,31-Jul-14,150.996818,-33.782003,WINDSOR RD,ANDERSON RD,BAULKHAM HILLS      ,Sydney
VEH ,4473,14-Jan-13,151.1478633,-33.93916606,ARNCLIFFE TIDAL FLOW,PRINCES HWY,FOREST RD,Sydney
VEH ,4474,24-Jun-14,150.903194,-33.694948,SCHOFIELDS RD,CUDGEGONG RD,BLACKTOWN           ,Sydney
VEH ,4475,16-Oct-14,151.1224097,-33.77613311,TALAVERA RD,MACQUARIE CENTRE ACCESS,MACQUARIE PARK,Sydney
VEH ,4476,18-Dec-12,149.8402079,-36.67661449,AUCKLAND ST,UPPER ST,BEGA,Southern
VEH ,4477,18-Dec-13,150.867447,-33.942245,KURRAJONG RD,BERNERA RD,LIVERPOOL           ,Sydney
VEH ,4478,20-Nov-12,151.1443104,-33.83376758,GLADESVILLE RD,HOTEL ACCESS,GLADESVILLE,Sydney
VEH ,4479,27-Aug-12,150.9000873,-33.79914226,GREAT WESTERN HWY,ESTATE RD,HUNTINGWOOD,Sydney
VEH ,4480,12-Jun-20,150.73763,-33.969222,THE NORTHERN RD,LOWES CREEK RD,BRINGELLY           ,Sydney
VEH ,4481,23-Jul-20,150.72693,-33.929669,THE NORTHERN RD ,BADGERYS CREEK RD ,BRINGELLY           ,Sydney
VEH ,4482,28-Apr-13,150.8637894,-33.76778297,KNOX RD,EASTERN RD,DOONSIDE,Sydney
VEH ,4483,11-Jun-20,150.713633,-33.91834,THE NORTHERN RD ,MERSEY RD ,BRINGELLY           ,Sydney
VEH ,4484,11-Jun-20,150.721896,-33.925583,THE NORTHERN RD  ,ERWENT RD ,BRINGELLY           ,Sydney
VEH,4485,06-May-20,150.733027,-33.986924,The Northern Rd,Marlands Link Rd 1,Bringelly,Sydney
VEH,4486,06-May-20,150.73761,-33.969364,The Northern Rd,Marlands Link Rd 2,Bringelly,Sydney
VEH,4487,06-May-20,150.73854,-33.948812,The Northern Rd,Marlands Link Rd 3,Bringelly,Sydney
VEH,4488,06-Feb-20,150.726137,-33.994943,THE NORTHERN RD,DICK JOHNSON DR,ORAN PARK,Sydney
VEH,4489,08-Mar-18,150.724184,-34.014445,THE NORTHERN RD,COBBITY RD,WEST COBBITY,Sydney
VEH ,4490,12-Jun-20,150.739012,-33.950066,THE NORTHERN RD ,BELMORE RD ,BRINGELLY           ,Sydney
